areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000002,North West,region,23/05/2021,535
E12000002,North West,region,22/05/2021,462
E12000002,North West,region,21/05/2021,525
E12000002,North West,region,20/05/2021,549
E12000002,North West,region,19/05/2021,551
E12000002,North West,region,18/05/2021,693
E12000002,North West,region,17/05/2021,631
E12000002,North West,region,16/05/2021,412
E12000002,North West,region,15/05/2021,355
E12000002,North West,region,14/05/2021,404
E12000002,North West,region,13/05/2021,354
E12000002,North West,region,12/05/2021,451
E12000002,North West,region,11/05/2021,403
E12000002,North West,region,10/05/2021,492
E12000002,North West,region,09/05/2021,392
E12000002,North West,region,08/05/2021,238
E12000002,North West,region,07/05/2021,325
E12000002,North West,region,06/05/2021,344
E12000002,North West,region,05/05/2021,399
E12000002,North West,region,04/05/2021,365
E12000002,North West,region,03/05/2021,258
E12000002,North West,region,02/05/2021,187
E12000002,North West,region,01/05/2021,184
E12000002,North West,region,30/04/2021,220
E12000002,North West,region,29/04/2021,283
E12000002,North West,region,28/04/2021,316
E12000002,North West,region,27/04/2021,259
E12000002,North West,region,26/04/2021,331
E12000002,North West,region,25/04/2021,272
E12000002,North West,region,24/04/2021,152
E12000002,North West,region,23/04/2021,222
E12000002,North West,region,22/04/2021,240
E12000002,North West,region,21/04/2021,260
E12000002,North West,region,20/04/2021,244
E12000002,North West,region,19/04/2021,260
E12000002,North West,region,18/04/2021,274
E12000002,North West,region,17/04/2021,166
E12000002,North West,region,16/04/2021,214
E12000002,North West,region,15/04/2021,260
E12000002,North West,region,14/04/2021,287
E12000002,North West,region,13/04/2021,274
E12000002,North West,region,12/04/2021,311
E12000002,North West,region,11/04/2021,266
E12000002,North West,region,10/04/2021,252
E12000002,North West,region,09/04/2021,320
E12000002,North West,region,08/04/2021,362
E12000002,North West,region,07/04/2021,368
E12000002,North West,region,06/04/2021,370
E12000002,North West,region,05/04/2021,353
E12000002,North West,region,04/04/2021,298
E12000002,North West,region,03/04/2021,277
E12000002,North West,region,02/04/2021,313
E12000002,North West,region,01/04/2021,440
E12000002,North West,region,31/03/2021,456
E12000002,North West,region,30/03/2021,447
E12000002,North West,region,29/03/2021,469
E12000002,North West,region,28/03/2021,652
E12000002,North West,region,27/03/2021,456
E12000002,North West,region,26/03/2021,553
E12000002,North West,region,25/03/2021,726
E12000002,North West,region,24/03/2021,722
E12000002,North West,region,23/03/2021,701
E12000002,North West,region,22/03/2021,789
E12000002,North West,region,21/03/2021,763
E12000002,North West,region,20/03/2021,540
E12000002,North West,region,19/03/2021,619
E12000002,North West,region,18/03/2021,740
E12000002,North West,region,17/03/2021,771
E12000002,North West,region,16/03/2021,787
E12000002,North West,region,15/03/2021,871
E12000002,North West,region,14/03/2021,628
E12000002,North West,region,13/03/2021,590
E12000002,North West,region,12/03/2021,750
E12000002,North West,region,11/03/2021,753
E12000002,North West,region,10/03/2021,859
E12000002,North West,region,09/03/2021,891
E12000002,North West,region,08/03/2021,949
E12000002,North West,region,07/03/2021,591
E12000002,North West,region,06/03/2021,612
E12000002,North West,region,05/03/2021,736
E12000002,North West,region,04/03/2021,842
E12000002,North West,region,03/03/2021,802
E12000002,North West,region,02/03/2021,873
E12000002,North West,region,01/03/2021,973
E12000002,North West,region,28/02/2021,621
E12000002,North West,region,27/02/2021,658
E12000002,North West,region,26/02/2021,932
E12000002,North West,region,25/02/2021,1220
E12000002,North West,region,24/02/2021,1253
E12000002,North West,region,23/02/2021,1310
E12000002,North West,region,22/02/2021,1758
E12000002,North West,region,21/02/2021,1209
E12000002,North West,region,20/02/2021,1188
E12000002,North West,region,19/02/2021,1455
E12000002,North West,region,18/02/2021,1592
E12000002,North West,region,17/02/2021,1669
E12000002,North West,region,16/02/2021,1844
E12000002,North West,region,15/02/2021,2243
E12000002,North West,region,14/02/2021,1322
E12000002,North West,region,13/02/2021,1274
E12000002,North West,region,12/02/2021,1756
E12000002,North West,region,11/02/2021,1916
E12000002,North West,region,10/02/2021,1873
E12000002,North West,region,09/02/2021,2066
E12000002,North West,region,08/02/2021,2356
E12000002,North West,region,07/02/2021,1706
E12000002,North West,region,06/02/2021,1766
E12000002,North West,region,05/02/2021,2120
E12000002,North West,region,04/02/2021,2584
E12000002,North West,region,03/02/2021,2654
E12000002,North West,region,02/02/2021,2778
E12000002,North West,region,01/02/2021,2995
E12000002,North West,region,31/01/2021,2177
E12000002,North West,region,30/01/2021,2200
E12000002,North West,region,29/01/2021,2894
E12000002,North West,region,28/01/2021,3080
E12000002,North West,region,27/01/2021,3298
E12000002,North West,region,26/01/2021,3454
E12000002,North West,region,25/01/2021,3909
E12000002,North West,region,24/01/2021,2679
E12000002,North West,region,23/01/2021,2677
E12000002,North West,region,22/01/2021,3673
E12000002,North West,region,21/01/2021,3841
E12000002,North West,region,20/01/2021,4364
E12000002,North West,region,19/01/2021,5113
E12000002,North West,region,18/01/2021,5463
E12000002,North West,region,17/01/2021,3766
E12000002,North West,region,16/01/2021,3931
E12000002,North West,region,15/01/2021,4628
E12000002,North West,region,14/01/2021,5159
E12000002,North West,region,13/01/2021,5379
E12000002,North West,region,12/01/2021,6352
E12000002,North West,region,11/01/2021,7429
E12000002,North West,region,10/01/2021,5188
E12000002,North West,region,09/01/2021,4929
E12000002,North West,region,08/01/2021,5619
E12000002,North West,region,07/01/2021,6144
E12000002,North West,region,06/01/2021,6599
E12000002,North West,region,05/01/2021,7740
E12000002,North West,region,04/01/2021,8206
E12000002,North West,region,03/01/2021,6538
E12000002,North West,region,02/01/2021,6899
E12000002,North West,region,01/01/2021,2862
E12000002,North West,region,31/12/2020,5212
E12000002,North West,region,30/12/2020,6420
E12000002,North West,region,29/12/2020,6629
E12000002,North West,region,28/12/2020,3593
E12000002,North West,region,27/12/2020,3518
E12000002,North West,region,26/12/2020,2654
E12000002,North West,region,25/12/2020,912
E12000002,North West,region,24/12/2020,2287
E12000002,North West,region,23/12/2020,2854
E12000002,North West,region,22/12/2020,2804
E12000002,North West,region,21/12/2020,3054
E12000002,North West,region,20/12/2020,1948
E12000002,North West,region,19/12/2020,1662
E12000002,North West,region,18/12/2020,2099
E12000002,North West,region,17/12/2020,1948
E12000002,North West,region,16/12/2020,2028
E12000002,North West,region,15/12/2020,2122
E12000002,North West,region,14/12/2020,2232
E12000002,North West,region,13/12/2020,1323
E12000002,North West,region,12/12/2020,1255
E12000002,North West,region,11/12/2020,1629
E12000002,North West,region,10/12/2020,1641
E12000002,North West,region,09/12/2020,1595
E12000002,North West,region,08/12/2020,1571
E12000002,North West,region,07/12/2020,1835
E12000002,North West,region,06/12/2020,1134
E12000002,North West,region,05/12/2020,1008
E12000002,North West,region,04/12/2020,1444
E12000002,North West,region,03/12/2020,1353
E12000002,North West,region,02/12/2020,1450
E12000002,North West,region,01/12/2020,1713
E12000002,North West,region,30/11/2020,1883
E12000002,North West,region,29/11/2020,1051
E12000002,North West,region,28/11/2020,1145
E12000002,North West,region,27/11/2020,1433
E12000002,North West,region,26/11/2020,1595
E12000002,North West,region,25/11/2020,1833
E12000002,North West,region,24/11/2020,1858
E12000002,North West,region,23/11/2020,2188
E12000002,North West,region,22/11/2020,1383
E12000002,North West,region,21/11/2020,1377
E12000002,North West,region,20/11/2020,1981
E12000002,North West,region,19/11/2020,2176
E12000002,North West,region,18/11/2020,2581
E12000002,North West,region,17/11/2020,3045
E12000002,North West,region,16/11/2020,3373
E12000002,North West,region,15/11/2020,2117
E12000002,North West,region,14/11/2020,2379
E12000002,North West,region,13/11/2020,3224
E12000002,North West,region,12/11/2020,3428
E12000002,North West,region,11/11/2020,3926
E12000002,North West,region,10/11/2020,3898
E12000002,North West,region,09/11/2020,4725
E12000002,North West,region,08/11/2020,3179
E12000002,North West,region,07/11/2020,2812
E12000002,North West,region,06/11/2020,3856
E12000002,North West,region,05/11/2020,3915
E12000002,North West,region,04/11/2020,4088
E12000002,North West,region,03/11/2020,4442
E12000002,North West,region,02/11/2020,5932
E12000002,North West,region,01/11/2020,3068
E12000002,North West,region,31/10/2020,3143
E12000002,North West,region,30/10/2020,4374
E12000002,North West,region,29/10/2020,4542
E12000002,North West,region,28/10/2020,4647
E12000002,North West,region,27/10/2020,4937
E12000002,North West,region,26/10/2020,5545
E12000002,North West,region,25/10/2020,3279
E12000002,North West,region,24/10/2020,3392
E12000002,North West,region,23/10/2020,4480
E12000002,North West,region,22/10/2020,4783
E12000002,North West,region,21/10/2020,5550
E12000002,North West,region,20/10/2020,5593
E12000002,North West,region,19/10/2020,6157
E12000002,North West,region,18/10/2020,3213
E12000002,North West,region,17/10/2020,3590
E12000002,North West,region,16/10/2020,3893
E12000002,North West,region,15/10/2020,4174
E12000002,North West,region,14/10/2020,4475
E12000002,North West,region,13/10/2020,4275
E12000002,North West,region,12/10/2020,4753
E12000002,North West,region,11/10/2020,2933
E12000002,North West,region,10/10/2020,2935
E12000002,North West,region,09/10/2020,3744
E12000002,North West,region,08/10/2020,4276
E12000002,North West,region,07/10/2020,4356
E12000002,North West,region,06/10/2020,4529
E12000002,North West,region,05/10/2020,4333
E12000002,North West,region,04/10/2020,2904
E12000002,North West,region,03/10/2020,2943
E12000002,North West,region,02/10/2020,3422
E12000002,North West,region,01/10/2020,3592
E12000002,North West,region,30/09/2020,3625
E12000002,North West,region,29/09/2020,3159
E12000002,North West,region,28/09/2020,2981
E12000002,North West,region,27/09/2020,2243
E12000002,North West,region,26/09/2020,2018
E12000002,North West,region,25/09/2020,2209
E12000002,North West,region,24/09/2020,2212
E12000002,North West,region,23/09/2020,2153
E12000002,North West,region,22/09/2020,1967
E12000002,North West,region,21/09/2020,1474
E12000002,North West,region,20/09/2020,1561
E12000002,North West,region,19/09/2020,1505
E12000002,North West,region,18/09/2020,1399
E12000002,North West,region,17/09/2020,1404
E12000002,North West,region,16/09/2020,1444
E12000002,North West,region,15/09/2020,1067
E12000002,North West,region,14/09/2020,1047
E12000002,North West,region,13/09/2020,611
E12000002,North West,region,12/09/2020,757
E12000002,North West,region,11/09/2020,875
E12000002,North West,region,10/09/2020,912
E12000002,North West,region,09/09/2020,839
E12000002,North West,region,08/09/2020,854
E12000002,North West,region,07/09/2020,956
E12000002,North West,region,06/09/2020,574
E12000002,North West,region,05/09/2020,541
E12000002,North West,region,04/09/2020,633
E12000002,North West,region,03/09/2020,629
E12000002,North West,region,02/09/2020,665
E12000002,North West,region,01/09/2020,451
E12000002,North West,region,31/08/2020,264
E12000002,North West,region,30/08/2020,253
E12000002,North West,region,29/08/2020,245
E12000002,North West,region,28/08/2020,358
E12000002,North West,region,27/08/2020,287
E12000002,North West,region,26/08/2020,284
E12000002,North West,region,25/08/2020,212
E12000002,North West,region,24/08/2020,251
E12000002,North West,region,23/08/2020,118
E12000002,North West,region,22/08/2020,173
E12000002,North West,region,21/08/2020,210
E12000002,North West,region,20/08/2020,224
E12000002,North West,region,19/08/2020,254
E12000002,North West,region,18/08/2020,190
E12000002,North West,region,17/08/2020,283
E12000002,North West,region,16/08/2020,117
E12000002,North West,region,15/08/2020,155
E12000002,North West,region,14/08/2020,236
E12000002,North West,region,13/08/2020,238
E12000002,North West,region,12/08/2020,275
E12000002,North West,region,11/08/2020,309
E12000002,North West,region,10/08/2020,358
E12000002,North West,region,09/08/2020,159
E12000002,North West,region,08/08/2020,214
E12000002,North West,region,07/08/2020,241
E12000002,North West,region,06/08/2020,279
E12000002,North West,region,05/08/2020,261
E12000002,North West,region,04/08/2020,279
E12000002,North West,region,03/08/2020,298
E12000002,North West,region,02/08/2020,167
E12000002,North West,region,01/08/2020,158
E12000002,North West,region,31/07/2020,178
E12000002,North West,region,30/07/2020,221
E12000002,North West,region,29/07/2020,287
E12000002,North West,region,28/07/2020,198
E12000002,North West,region,27/07/2020,189
E12000002,North West,region,26/07/2020,158
E12000002,North West,region,25/07/2020,137
E12000002,North West,region,24/07/2020,158
